Timestamp, Selection, Source, Description, Index
1749809967346, Horizontal, State, INIT, 
1749809967351, Horizontal, State, START, 
1749809967967, Horizontal, User Event, Clicked, 9
1749809967989, Horizontal, State, START, 
1749809969723, Horizontal, State, WAIT, 
1749809990900, Horizontal, State, RESET, 
1749809990924, Horizontal, App Event, Target direction[Right_out], 16
1749809993581, Horizontal, Control Event, LEFT, 8
1749809993825, Horizontal, Control Event, LEFT, 7
1749809993907, Horizontal, Control Event, LEFT, 6
1749809994100, Horizontal, Control Event, LEFT, 5
1749809994960, Horizontal, Control Event, LEFT, 4
1749809995156, Horizontal, Control Event, LEFT, 3
1749809995246, Horizontal, Control Event, LEFT, 2
1749809995475, Horizontal, Control Event, LEFT, 1
1749809996391, Horizontal, Control Event, LEFT, 1
1749809996590, Horizontal, Control Event, LEFT, 1
1749809997009, Horizontal, Control Event, LEFT, 1
1749809997075, Horizontal, Control Event, LEFT, 1
1749809998217, Horizontal, Control Event, LEFT, 1
1749809998434, Horizontal, Control Event, LEFT, 1
1749809999572, Horizontal, Control Event, LEFT, 1
1749809999743, Horizontal, Control Event, LEFT, 1
1749809999906, Horizontal, Control Event, LEFT, 1
1749810000889, Horizontal, Control Event, LEFT, 1
1749810002107, Horizontal, Control Event, LEFT, 1
1749810002220, Horizontal, Control Event, LEFT, 1
1749810002422, Horizontal, Control Event, LEFT, 1
1749810005488, Horizontal, Control Event, LEFT, 1
1749810005689, Horizontal, Control Event, LEFT, 1
1749810006305, Horizontal, Control Event, LEFT, 1
1749810006445, Horizontal, Control Event, LEFT, 1
1749810006724, Horizontal, Control Event, LEFT, 1
1749810009595, Horizontal, Control Event, LEFT, 1
1749810009678, Horizontal, Control Event, LEFT, 1
1749810009900, Horizontal, Control Event, LEFT, 1
1749810010717, Horizontal, Control Event, LEFT, 1
1749810010813, Horizontal, Control Event, LEFT, 1
1749810011019, Horizontal, User Event, No target selected, 16
1749810011050, Horizontal, State, WAIT, 
1749810032021, Horizontal, State, RESET, 
1749810032047, Horizontal, App Event, Target direction[Left], 7
1749810034348, Horizontal, Control Event, RIGHT, 10
1749810034465, Horizontal, Control Event, RIGHT, 11
1749810034702, Horizontal, Control Event, RIGHT, 12
1749810034884, Horizontal, Control Event, RIGHT, 13
1749810035382, Horizontal, Control Event, LEFT, 12
1749810035601, Horizontal, Control Event, LEFT, 11
1749810035802, Horizontal, Control Event, LEFT, 10
1749810035880, Horizontal, Control Event, LEFT, 9
1749810036063, Horizontal, Control Event, LEFT, 8
1749810036322, Horizontal, Control Event, LEFT, 7
1749810037504, Horizontal, Control Event, SELECT, 7
1749810037526, Horizontal, App Event, Target selected, 
1749810037549, Horizontal, State, WAIT, 
1749810062701, Horizontal, State, RESET, 
1749810062720, Horizontal, App Event, Target direction[Right], 13
1749810064598, Horizontal, Control Event, LEFT, 8
1749810064677, Horizontal, Control Event, LEFT, 7
1749810064873, Horizontal, Control Event, LEFT, 6
1749810065097, Horizontal, Control Event, LEFT, 5
1749810065594, Horizontal, Control Event, RIGHT, 6
1749810065690, Horizontal, Control Event, RIGHT, 7
1749810065894, Horizontal, Control Event, RIGHT, 8
1749810066057, Horizontal, Control Event, RIGHT, 9
1749810067439, Horizontal, Control Event, RIGHT, 10
1749810067641, Horizontal, Control Event, RIGHT, 11
1749810067726, Horizontal, Control Event, RIGHT, 12
1749810067926, Horizontal, Control Event, RIGHT, 13
1749810068115, Horizontal, Control Event, RIGHT, 14
1749810069278, Horizontal, Control Event, LEFT, 13
1749810069344, Horizontal, Control Event, LEFT, 12
1749810070315, Horizontal, Control Event, RIGHT, 13
1749810070515, Horizontal, Control Event, RIGHT, 14
1749810071942, Horizontal, Control Event, LEFT, 13
1749810072722, Horizontal, Control Event, SELECT, 13
1749810072741, Horizontal, App Event, Target selected, 
1749810072763, Horizontal, State, WAIT, 
1749810093178, Horizontal, State, RESET, 
1749810093206, Horizontal, App Event, Target direction[Left_out], 1
1749810095499, Horizontal, Control Event, LEFT, 8
1749810095697, Horizontal, Control Event, LEFT, 7
1749810095785, Horizontal, Control Event, LEFT, 6
1749810095998, Horizontal, Control Event, LEFT, 5
1749810096173, Horizontal, Control Event, SELECT, 5
1749810097352, Horizontal, Control Event, LEFT, 4
1749810097513, Horizontal, Control Event, LEFT, 3
1749810097696, Horizontal, Control Event, LEFT, 2
1749810099081, Horizontal, Control Event, LEFT, 1
1749810099278, Horizontal, Control Event, LEFT, 1
1749810099395, Horizontal, Control Event, LEFT, 1
1749810100160, Horizontal, Control Event, SELECT, 1
1749810100184, Horizontal, App Event, Target selected, 
1749810100205, Horizontal, State, WAIT, 
1749810123143, Horizontal, State, RESET, 
1749810123162, Horizontal, App Event, Target direction[Left], 5
1749810125287, Horizontal, Control Event, LEFT, 8
1749810125488, Horizontal, Control Event, LEFT, 7
1749810125583, Horizontal, Control Event, LEFT, 6
1749810125792, Horizontal, Control Event, LEFT, 5
1749810126013, Horizontal, Control Event, LEFT, 4
1749810128055, Horizontal, Control Event, RIGHT, 5
1749810128260, Horizontal, Control Event, RIGHT, 6
1749810128935, Horizontal, Control Event, SELECT, 6
1749810130715, Horizontal, Control Event, LEFT, 5
1749810130938, Horizontal, Control Event, LEFT, 4
1749810131847, Horizontal, Control Event, RIGHT, 5
1749810133072, Horizontal, Control Event, SELECT, 5
1749810133099, Horizontal, App Event, Target selected, 
1749810133120, Horizontal, State, WAIT, 
1749810155144, Horizontal, State, RESET, 
1749810155171, Horizontal, App Event, Target direction[Left_out], 4
1749810157551, Horizontal, Control Event, LEFT, 8
1749810157749, Horizontal, Control Event, LEFT, 7
1749810157951, Horizontal, Control Event, LEFT, 6
1749810159276, Horizontal, Control Event, LEFT, 5
1749810159488, Horizontal, Control Event, LEFT, 4
1749810159798, Horizontal, Control Event, LEFT, 3
1749810160917, Horizontal, Control Event, RIGHT, 4
1749810161696, Horizontal, Control Event, SELECT, 4
1749810161720, Horizontal, App Event, Target selected, 
1749810161742, Horizontal, State, WAIT, 
1749810179324, Horizontal, State, RESET, 
1749810179352, Horizontal, App Event, Target direction[Right_out], 17
1749810181735, Horizontal, Control Event, LEFT, 8
1749810181913, Horizontal, Control Event, LEFT, 7
1749810182113, Horizontal, Control Event, LEFT, 6
1749810182532, Horizontal, Control Event, RIGHT, 7
1749810182618, Horizontal, Control Event, RIGHT, 8
1749810182832, Horizontal, Control Event, RIGHT, 9
1749810183870, Horizontal, Control Event, RIGHT, 10
1749810184070, Horizontal, Control Event, RIGHT, 11
1749810184160, Horizontal, Control Event, RIGHT, 12
1749810184371, Horizontal, Control Event, RIGHT, 13
1749810185502, Horizontal, Control Event, RIGHT, 14
1749810185706, Horizontal, Control Event, RIGHT, 15
1749810186006, Horizontal, Control Event, RIGHT, 16
1749810186528, Horizontal, Control Event, RIGHT, 17
1749810186722, Horizontal, Control Event, RIGHT, 17
1749810186800, Horizontal, Control Event, RIGHT, 17
1749810187635, Horizontal, Control Event, SELECT, 17
1749810187658, Horizontal, App Event, Target selected, 
1749810187680, Horizontal, State, WAIT, 
1749810210359, Horizontal, State, RESET, 
1749810210380, Horizontal, App Event, Target direction[Right], 12
1749810212837, Horizontal, Control Event, RIGHT, 10
1749810212919, Horizontal, Control Event, RIGHT, 11
1749810213348, Horizontal, Control Event, RIGHT, 12
1749810214058, Horizontal, Control Event, SELECT, 12
1749810214080, Horizontal, App Event, Target selected, 
1749810214101, Horizontal, State, END, 
1749810214124, Horizontal, App Event, Horizontal assignment finished, 
1749810214193, Horizontal, State, INIT, 
1749810214216, Horizontal, State, START, 
1749810214329, 2D, State, INIT, 
1749810214339, 2D, State, START, 
1749810217161, 2D, State, WAIT, 
1749810237205, 2D, State, RESET, 
1749810237228, 2D, App Event, Target direction[Down_out_right], 13 / 9
1749810240115, 2D, Control Event, LEFT, 7 / 4
1749810240186, 2D, Control Event, LEFT, 7 / 3
1749810240415, 2D, Control Event, LEFT, 7 / 2
1749810240935, 2D, Control Event, RIGHT, 7 / 3
1749810241132, 2D, Control Event, RIGHT, 7 / 4
1749810241331, 2D, Control Event, RIGHT, 7 / 5
1749810242569, 2D, Control Event, RIGHT, 7 / 6
1749810242679, 2D, Control Event, RIGHT, 7 / 7
1749810242870, 2D, Control Event, RIGHT, 7 / 8
1749810243286, 2D, Control Event, RIGHT, 7 / 9
1749810245648, 2D, Control Event, UP, 6 / 9
1749810245724, 2D, Control Event, UP, 5 / 9
1749810245946, 2D, Control Event, UP, 4 / 9
1749810246430, 2D, Control Event, DOWN, 5 / 9
1749810247592, 2D, Control Event, LEFT, 5 / 8
1749810247684, 2D, Control Event, DOWN, 6 / 8
1749810247891, 2D, Control Event, DOWN, 7 / 8
1749810248090, 2D, Control Event, DOWN, 8 / 8
1749810248198, 2D, Control Event, DOWN, 9 / 8
1749810248606, 2D, Control Event, DOWN, 10 / 8
1749810248810, 2D, Control Event, RIGHT, 10 / 9
1749810250343, 2D, Control Event, DOWN, 11 / 9
1749810250517, 2D, Control Event, DOWN, 12 / 9
1749810250703, 2D, Control Event, DOWN, 13 / 9
1749810252126, 2D, Control Event, SELECT, 13 / 9
1749810252148, 2D, App Event, Target selected, 
1749810252171, 2D, State, WAIT, 
1749810273198, 2D, State, RESET, 
1749810273220, 2D, App Event, Target direction[Up_out_right], 3 / 9
1749810275641, 2D, Control Event, LEFT, 7 / 4
1749810275857, 2D, Control Event, DOWN, 8 / 4
1749810276041, 2D, Control Event, RIGHT, 8 / 5
1749810276760, 2D, Control Event, UP, 7 / 5
1749810276879, 2D, Control Event, UP, 6 / 5
1749810277080, 2D, Control Event, UP, 5 / 5
1749810277260, 2D, Control Event, UP, 4 / 5
