Timestamp, Selection, Source, Description, Index
1749807354865, 2D, State, INIT, 
1749807354870, 2D, State, START, 
1749807358137, 2D, State, WAIT, 
1749807378883, 2D, State, RESET, 
1749807378895, 2D, App Event, Target direction[Down_out_right], 12 / 9
1749807398998, 2D, User Event, No target selected, 12 / 9
1749807399045, 2D, State, WAIT, 
1749807416053, 2D, State, RESET, 
1749807416059, 2D, App Event, Target direction[Up_out_left], 3 / 2
1749807424453, 2D, User Event, Clicked, 3 / 2
1749807424478, 2D, App Event, Target selected, 
1749807424491, 2D, State, WAIT, 
1749807443728, 2D, State, RESET, 
1749807443749, 2D, App Event, Target direction[Down_right], 10 / 6
1749807455814, 2D, User Event, Clicked, 10 / 6
1749807455839, 2D, App Event, Target selected, 
1749807455846, 2D, State, WAIT, 
1749807477050, 2D, State, RESET, 
1749807477068, 2D, App Event, Target direction[Down_out_left], 12 / 2
1749807482443, 2D, User Event, Clicked, 12 / 2
1749807482462, 2D, App Event, Target selected, 
1749807482474, 2D, State, WAIT, 
1749807482835, 2D, User Event, Clicked, 12 / 2
1749807482852, 2D, State, WAIT, 
1749807506043, 2D, State, RESET, 
1749807506074, 2D, App Event, Target direction[Down_left], 9 / 3
1749807521608, 2D, User Event, Clicked, 9 / 3
1749807521628, 2D, App Event, Target selected, 
1749807521638, 2D, State, WAIT, 
1749807546296, 2D, State, RESET, 
1749807546321, 2D, App Event, Target direction[Up_left], 6 / 4
1749807552985, 2D, User Event, Clicked, 6 / 4
1749807553007, 2D, App Event, Target selected, 
1749807553016, 2D, State, WAIT, 
1749807576440, 2D, State, RESET, 
1749807576462, 2D, App Event, Target direction[Up_out_right], 2 / 8
1749807581836, 2D, User Event, Clicked, 2 / 8
1749807581859, 2D, App Event, Target selected, 
1749807581865, 2D, State, WAIT, 
1749807602057, 2D, State, RESET, 
1749807602077, 2D, App Event, Target direction[Up_right], 5 / 7
1749807622190, 2D, User Event, No target selected, 5 / 7
1749807622202, 2D, State, END, 
1749807622213, 2D, App Event, 2D assignment finished, 
1749807622268, 2D, State, INIT, 
1749807622276, 2D, State, START, 
1749807622396, Vertical, State, INIT, 
1749807622401, Vertical, State, START, 
1749807624733, Vertical, State, WAIT, 
1749807648950, Vertical, State, RESET, 
1749807648970, Vertical, App Event, Target direction[Down], 18
1749807667464, Vertical, User Event, Clicked, 19
1749807669133, Vertical, User Event, No target selected, 18
1749807669159, Vertical, State, WAIT, 
1749807689563, Vertical, State, RESET, 
1749807689582, Vertical, App Event, Target direction[Down_out], 21
1749807694128, Vertical, User Event, Clicked, 22
1749807709739, Vertical, User Event, No target selected, 21
1749807709758, Vertical, State, WAIT, 
1749807725639, Vertical, State, RESET, 
1749807725663, Vertical, App Event, Target direction[Up_out], 1
1749807743113, Vertical, User Event, Clicked, 1
