Timestamp, Selection, Source, Description, Index
1749808451286, 2D, State, INIT, 
1749808451293, 2D, State, START, 
1749808451939, 2D, User Event, Clicked, 3 / 3
1749808452257, 2D, State, START, 
1749808454587, 2D, State, WAIT, 
1749808475638, 2D, State, RESET, 
1749808475667, 2D, App Event, Target direction[Up_out_right], 1 / 9
1749808477849, 2D, Control Event, RIGHT, 7 / 6
1749808478335, 2D, Control Event, RIGHT, 7 / 7
1749808478668, 2D, Control Event, RIGHT, 7 / 8
1749808478869, 2D, Control Event, RIGHT, 7 / 9
1749808479069, 2D, Control Event, RIGHT, 7 / 9
1749808481857, 2D, Control Event, UP, 6 / 9
1749808482054, 2D, Control Event, UP, 5 / 9
1749808482307, 2D, Control Event, UP, 4 / 9
1749808482543, 2D, Control Event, UP, 3 / 9
1749808482702, 2D, Control Event, UP, 2 / 9
1749808483426, 2D, Control Event, UP, 1 / 9
1749808484758, 2D, Control Event, SELECT, 1 / 9
1749808484782, 2D, App Event, Target selected, 
1749808484808, 2D, State, WAIT, 
1749808485016, 2D, Control Event, SELECT, 1 / 9
1749808485026, 2D, State, WAIT, 
1749808501664, 2D, State, RESET, 
1749808501683, 2D, App Event, Target direction[Down_left], 9 / 3
1749808504764, 2D, Control Event, LEFT, 7 / 4
1749808505065, 2D, Control Event, LEFT, 7 / 3
1749808505206, 2D, Control Event, LEFT, 7 / 2
1749808505354, 2D, Control Event, LEFT, 7 / 1
1749808506707, 2D, Control Event, RIGHT, 7 / 2
1749808507006, 2D, Control Event, RIGHT, 7 / 3
1749808508023, 2D, Control Event, DOWN, 8 / 3
1749808508260, 2D, Control Event, DOWN, 9 / 3
1749808509178, 2D, Control Event, SELECT, 9 / 3
1749808509200, 2D, App Event, Target selected, 
1749808509226, 2D, State, WAIT, 
1749808527658, 2D, State, RESET, 
1749808527679, 2D, App Event, Target direction[Down_out_left], 13 / 1
1749808530357, 2D, Control Event, LEFT, 7 / 4
1749808530859, 2D, Control Event, LEFT, 7 / 3
1749808531472, 2D, Control Event, LEFT, 7 / 2
1749808532384, 2D, Control Event, LEFT, 7 / 1
1749808533415, 2D, Control Event, LEFT, 7 / 1
1749808534453, 2D, Control Event, RIGHT, 7 / 2
1749808535572, 2D, Control Event, LEFT, 7 / 1
1749808537028, 2D, Control Event, DOWN, 8 / 1
1749808537361, 2D, Control Event, DOWN, 9 / 1
1749808537662, 2D, Control Event, DOWN, 10 / 1
1749808538328, 2D, Control Event, DOWN, 11 / 1
1749808539665, 2D, Control Event, DOWN, 12 / 1
1749808541093, 2D, Control Event, DOWN, 13 / 1
1749808542455, 2D, Control Event, SELECT, 13 / 1
1749808542475, 2D, App Event, Target selected, 
1749808542500, 2D, State, WAIT, 
1749808542620, 2D, Control Event, SELECT, 13 / 1
1749808542627, 2D, State, WAIT, 
1749808559120, 2D, State, RESET, 
1749808559142, 2D, App Event, Target direction[Up_out_left], 1 / 2
1749808561667, 2D, Control Event, LEFT, 7 / 4
1749808561768, 2D, Control Event, LEFT, 7 / 3
1749808561891, 2D, Control Event, LEFT, 7 / 2
1749808564544, 2D, Control Event, UP, 6 / 2
